"filter_id","takeaway_id","theme_title","context_text","metric_label","metric_value","metric_status"
"company=all|department=all|identity=all|location=all|employee_type=all|tenure=3_5_years|work_arrangement=all","takeaway_2","Cross-team operating flow","Employees describe uneven collaboration most often at handoff points where accountability is diffuse or process expectations vary between teams.","Communication",4.12,"Above Standard"
"company=all|department=all|identity=all|location=all|employee_type=all|tenure=3_5_years|work_arrangement=all","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",3.97,"Above Standard"
"company=all|department=all|identity=all|location=all|employee_type=all|tenure=6_10_years|work_arrangement=all","takeaway_1","Leadership and direction clarity","Comments consistently tie strong leadership experiences to visible decision logic, clear sequencing, and better line-of-sight from enterprise strategy to day-to-day work.","Leadership",4.35,"Above Standard"
"company=all|department=all|identity=all|location=all|employee_type=all|tenure=6_10_years|work_arrangement=all","takeaway_2","Cross-team operating flow","Employees describe uneven collaboration most often at handoff points where accountability is diffuse or process expectations vary between teams.","Communication",4.23,"Above Standard"
"company=all|department=all|identity=all|location=all|employee_type=all|tenure=6_10_years|work_arrangement=all","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",4.19,"Above Standard"
"company=all|department=all|identity=all|location=all|employee_type=all|tenure=10_years|work_arrangement=all","takeaway_1","Leadership and direction clarity","Comments consistently tie strong leadership experiences to visible decision logic, clear sequencing, and better line-of-sight from enterprise strategy to day-to-day work.","Leadership",4.32,"Above Standard"
"company=all|department=all|identity=all|location=all|employee_type=all|tenure=10_years|work_arrangement=all","takeaway_2","Cross-team operating flow","Employees describe uneven collaboration most often at handoff points where accountability is diffuse or process expectations vary between teams.","Communication",4.21,"Above Standard"
"company=all|department=all|identity=all|location=all|employee_type=all|tenure=10_years|work_arrangement=all","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",4.06,"Above Standard"
"company=all|department=all|identity=all|location=all|employee_type=all|tenure=all|work_arrangement=on_site","takeaway_1","Leadership and direction clarity","Comments consistently tie strong leadership experiences to visible decision logic, clear sequencing, and better line-of-sight from enterprise strategy to day-to-day work.","Leadership",4.3,"Above Standard"
"company=all|department=all|identity=all|location=all|employee_type=all|tenure=all|work_arrangement=on_site","takeaway_2","Cross-team operating flow","Employees describe uneven collaboration most often at handoff points where accountability is diffuse or process expectations vary between teams.","Communication",4.19,"Above Standard"
"company=all|department=all|identity=all|location=all|employee_type=all|tenure=all|work_arrangement=on_site","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",4.1,"Above Standard"
"company=all|department=all|identity=all|location=all|employee_type=all|tenure=all|work_arrangement=camp_rotational","takeaway_1","Leadership and direction clarity","Comments consistently tie strong leadership experiences to visible decision logic, clear sequencing, and better line-of-sight from enterprise strategy to day-to-day work.","Leadership",4.39,"Above Standard"
"company=all|department=all|identity=all|location=all|employee_type=all|tenure=all|work_arrangement=camp_rotational","takeaway_2","Cross-team operating flow","Employees describe uneven collaboration most often at handoff points where accountability is diffuse or process expectations vary between teams.","Communication",4.38,"Above Standard"
"company=all|department=all|identity=all|location=all|employee_type=all|tenure=all|work_arrangement=camp_rotational","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",4.2,"Above Standard"
"company=all|department=all|identity=all|location=all|employee_type=all|tenure=all|work_arrangement=hybrid","takeaway_1","Leadership and direction clarity","Comments consistently tie strong leadership experiences to visible decision logic, clear sequencing, and better line-of-sight from enterprise strategy to day-to-day work.","Leadership",4.3,"Above Standard"
"company=all|department=all|identity=all|location=all|employee_type=all|tenure=all|work_arrangement=hybrid","takeaway_2","Cross-team operating flow","Employees describe uneven collaboration most often at handoff points where accountability is diffuse or process expectations vary between teams.","Communication",4.17,"Above Standard"
"company=all|department=all|identity=all|location=all|employee_type=all|tenure=all|work_arrangement=hybrid","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",4.07,"Above Standard"
"company=all|department=all|identity=all|location=all|employee_type=all|tenure=all|work_arrangement=remote","takeaway_1","Leadership and direction clarity","Comments consistently tie strong leadership experiences to visible decision logic, clear sequencing, and better line-of-sight from enterprise strategy to day-to-day work.","Leadership",4.28,"Above Standard"
